"Age","M","F","pM","pF"
"65-69",1247.53146048823,1073.73462289733,0.0111426532733854,0.00925776950645213
"70-74",669.815549255424,793.629938663245,0.00731000272023818,0.00821469541422038
"75-79",987.977935151751,1750.65427646304,0.0164430046625905,0.0264313536320174
"80-84",1523.83037455609,3828.09735119918,0.0406300593135872,0.082986783827943
"85-89",1942.46509284073,6652.48625055955,0.109053733036196,0.260106594094446
"90-94",1540.57576328748,6605.80213652054,0.258702898956755,0.534320321646893
"95+",460.498190113104,2637.65244320431,0.271200347534219,0.538736201634868
