"Age","M","F","pM","pF"
"65-69",1292.79758628436,1112.69460751585,0.00895134212417768,0.00718048158901819
"70-74",694.119509414423,822.426449033452,0.00525676869969951,0.00561417731487567
"75-79",1023.82627638627,1814.17599051497,0.0116514694994512,0.0167935719490777
"80-84",1579.12188391781,3966.99816592606,0.026412020537864,0.0478072544369788
"85-89",2012.94657730183,6893.86876395688,0.0642354589559251,0.133122248560555
"90-94",1596.47487165317,6845.49073754315,0.146505907282112,0.298395481345327
"95+",477.207162722416,2733.35849237589,0.205959068935009,0.393912450263134
